,mention
30715,SpecialSlim
30716,NickAfrica
30717,stonebwoyb
30718,duttypaul
30719,PearlThusi
30720,NickAfrica
30721,MTVBaseWest
30722,RicHassani
30723,Zone6Venue
30724,MTVBaseWest
30725,IamKingPromise
30726,MTVBaseSouth
30727,NickAfrica
30728,falzthebahdguy
30729,IamMayorKun
30730,NickAfrica
30731,ik_osakioduwa
30732,amarachidance8
30733,NickAfrica
30734,MTVBaseWest
30735,basket_mouth
30736,MTVBaseWest
30737,basket_mouth
30738,MTVShuga
30739,stonebwoyb
30740,falzthebahdguy
30741,MTVBaseWest
30742,choccitymusic
30743,loosekaynon
30744,thisisAQ
30745,MI_Abaga
30746,BlaqBonez
30747,NickAfrica
30748,MTVBaseWest
30749,burnaboy
30750,SpecialSlim
30751,SympLySimi
30752,mreazi
30753,duncan_n_mighty
30754,MTVBaseWest
30755,NickAfrica
30756,ik_osakioduwa
30757,MTVBaseWest
30758,official2baba
30759,casspernyovest
30760,dineoranaka
30761,DonaldInDenial
30762,MTVBaseWest
30763,_Timini
30764,MTVBaseWest
30765,BadmanTeddyA
30766,MTVBaseWest
30767,MojiDelanoBlog
30768,MTVBaseAfrica
30769,GulderNG
30770,GBENSMAN
30771,MTVBaseAfrica
30772,GulderNG
30773,Claude_Richmond
30774,Nas
30775,MsYonwaba
30776,Nas
30777,MTVBaseWest
30778,MTVBaseWest
30779,basket_mouth
30780,MTVBaseWest
30781,MTVBaseSouth
30782,casspernyovest
30783,akaworldwide
30784,NickAfrica
30785,NickAfrica
30786,SirShawnSA
30787,Starboynews
30788,ogwilz
30789,DisSonNaMan
30790,Mz_rhemmy
30791,wizkidayo
30792,AlexOkosi
30793,ViacomAfrica
30794,MTVBaseWest
30795,iamSlimCase
30796,TolAssMo
30797,MTVBaseWest
30798,_Adefolake_
30799,MTVBaseWest
30800,SpecialSlim
30801,KwestaDaKAR
30802,kidxsa
30803,NickAfrica
30804,pawpatrol
30805,MTVBaseSouth
30806,BET_Africa
30807,angelayee
30808,MTVBaseWest
30809,iamSlimCase
30810,DStv
30811,MTVBaseWest
30812,Iam__slimcase
30813,iam_davido
30814,MTVBaseWest
30815,MojiDelanoBlog
30816,MTVBaseAfrica
30817,GulderNG
30818,MTVBaseWest
30819,Nobilson
30820,MTVBaseAfrica
30821,JoroOlumofin
30822,Lionezz__
30823,MTVBaseWest
30824,cutekimani
30825,MTVBaseWest
30826,cutekimani
30827,Lolli_phizzle
30828,GbemiOO
30829,mc_lively_
30830,MTVBaseWest
30831,KunleRemi
30832,MTVBaseWest
30833,kaykode
30834,MTVBaseAfrica
30835,X16_Charlie
30836,MTVBaseWest
30837,GbemiOO
30838,GulderNG
30839,MTVBaseWest
30840,MTVBaseWest
30841,Lolli_phizzle
30842,MTVBaseWest
30843,JoroOlumofin
30844,nonso_a
30845,MTVBaseWest
30846,RicHassani
30847,Eminem
30848,MTVBaseWest
30849,mc_lively_
30850,tshegokoke
30851,MTVBaseWest
30852,Diddy
30853,falzthebahdguy
30854,casspernyovest
30855,MTVBaseWest
30856,IamKingPromise
30857,SpecialSlim
30858,MTVAfrica
30859,SKYYvodkaSA
30860,MTVAfrica
30861,dragonenergyint
30862,MTVAfrica
30863,PostMalone
30864,MTVAfrica
30865,KimJaydeBlog
30866,dragonenergyint
30867,DeJLoaf
30868,Kingcombs
30869,MTVAfrica
30870,iamcardib
30871,trvisXX
30872,MTVAfrica
30873,NICKIMINAJ
30874,Zone6Venue
30875,MTVBaseSouth
30876,MTVBaseSouth
30877,Yfm
30878,ujfm
30879,ThomasGumede
30880,KellyKhumaloZA
30881,Boity
30882,ThomasGumede
30883,tshegokoke
30884,Sandile_GQ
30885,Pharoahfi
30886,Zone6Venue
30887,Zone6Venue
30888,MTVBaseSouth
30889,Fiat_SA
30890,scoopmakhathini
30891,BontleModiselle
30892,Sandile_GQ
30893,Zone6Venue
30894,Zone6Venue
30895,tshegokoke
30896,MTVBaseSouth
30897,Zone6Venue
30898,Zone6Venue
30899,Zone6Venue
30900,patorankingfire
30901,SirShawnSA
30902,LegAcey22
30903,MTVBaseAfrica
30904,IamSnoOpy365
30905,Xman_Shabalala
30906,MTVBaseAfrica
30907,50cent
30908,gumede_lande
30909,MTVBaseAfrica
30910,MsLaurynHill
30911,Nas
30912,BurnEdict
30913,Macleanakoto5
30914,MTVBaseAfrica
30915,Gigi_Lamayne
30916,PROMkhize
30917,akaworldwide
30918,IamTeezy_F
30919,MTVBaseAfrica
30920,wizeemak
30921,Nasty_CSA
30922,KwestaDaKAR
30923,MTVBaseWest
30924,thisisWurlD
30925,MTVShuga
30926,Samke_Makhoba
30927,MTVBaseWest
30928,ciara
30929,MTVBaseWest
30930,iam_davido
30931,mrdutchempire
30932,ReekadoBanks
30933,MTVShuga
30934,UzoamakaAniunoh
30935,MTVAfrica
30936,shattawalegh
30937,MTVBaseAfrica
30938,akaworldwide
30939,KIDDOMINANT
30940,akaworldwide
30941,KIDDOMINANT
30942,burnaboy
30943,MTVShuga
30944,adebantumusic
30945,WilliamAdoasi
30946,WilliamAdoasi
30947,casspernyovest
30948,wizkidayo
30949,NonhlanhlaVero5
30950,iamcardib
30951,Tyga
30952,Travisscott
30953,djkhaled
30954,justinbieber
30955,chancetherapper
30956,quavohuncho
30957,TemarahTayla
30958,YATIBOSSLADY
30959,obilorobirap
30960,vangalee37
30961,yinkaobebe
30962,MTVBaseAfrica
30963,MTVBaseWest
30964,MTVBaseAfrica
30965,OfficialOlisa
30966,yinkaobebe
30967,shawttynatt
30968,MTVBaseWest
30969,ejayblackmagic
30970,yinkaobebe
30971,adebantumusic
30972,adebantumusic
30973,Benthello
30974,IzzyDaIzzo
30975,MTVBaseAfrica
30976,Shutter_Dynasty
30977,MTVBaseAfrica
30978,MojiDelanoBlog
30979,MTVBaseWest
30980,MTVBaseWest
30981,MTVBaseWest
30982,DJXCLUSIVE
30983,MTVBaseWest
30984,ejayblackmagic
30985,MTVBaseWest
30986,Omawumi
30987,MTVBaseWest
30988,adebantumusic
30989,DStvNg
30990,MTVBaseWest
30991,OfficialOlisa
30992,MTVBaseWest
30993,AXE
30994,MTVShuga
30995,MTVBaseFranco
30996,Jupiterdavibe
30997,Kamo_Moth
30998,Sandile_GQ
30999,MTVBaseSouth
31000,MTVBaseWest
31001,Jokunle
31002,MTVBaseWest
31003,shopsydoo
31004,shawttynatt
31005,MTVBaseWest
31006,MTVBaseWest
31007,ejayblackmagic
31008,MTVBaseWest
31009,falzthebahdguy
31010,MTVBaseWest
31011,MTVBaseWest
31012,MTVBaseWest
31013,thisisWurlD
31014,MTVBaseWest
31015,MTVBaseSouth
31016,MTVBaseWest
31017,MTVBaseWest
31018,is_salsu
31019,MTVBaseWest
31020,MojiDelanoBlog
31021,MTVBaseWest
31022,IsaOzo
31023,MTVBaseWest
31024,shawttynatt
31025,MTVBaseWest
31026,MTVBaseWest
31027,MTVBaseWest
31028,4eyedmonk
31029,MTVBaseWest
31030,wizkidayo
31031,LilKim
31032,LilKim
31033,LilKim
31034,LilKim
31035,Sandile_GQ
31036,BreezerSA
31037,MTVBaseSouth
31038,iamcardib
31039,OffsetYRN
31040,yemialadee
31041,falzthebahdguy
31042,MaleekBerry
31043,AmgMedikal
31044,Irenentale
31045,SarahOkumu
31046,MTVBaseAfrica
31047,malumfash_sizwe
31048,MTVBaseAfrica
31049,PontshoVisionm
31050,The_Africanist
31051,MTVBaseSouth
31052,UnathiSithole
31053,UMGSA
31054,NastyCSA_
31055,MTVBaseSouth
31056,Nasty_CSA
31057,Rowlene_SA
31058,MTVBaseSouth
31059,Nasty_CSA
31060,MTVBaseSouth
31061,Nasty_CSA
31062,Drake
31063,NickAfrica
31064,adekunleGOLD
31065,adekunleGOLD
31066,MTVBaseWest
31067,BET_Africa
31068,Sjava_atm
31069,BET_Africa
31070,Sjava_atm
31071,Ambitiouz_Ent
31072,BET
31073,FathimaBeckmann
31074,MondeTwala
31075,iam_davido
31076,official2baba
31077,mreazi
31078,patorankingfire
31079,Diddy
31080,NGSuperEagles
31081,ng_supereagles
31082,dolcegabbana
31083,wizkidayo
31084,FirstBankngr
31085,KING_CAP_BEE
31086,MTVBaseSouth
31087,SirShawnSA
31088,chancetherapper
31089,donaldglover
31090,wizkidayo
31091,shattawalegh
31092,MTVBaseSouth
31093,FrankCasino_
31094,MTVAfrica
31095,MIAuniverse
31096,burnaboy
31097,wizkidayo
31098,MTVBaseSouth
31099,Diddy
31100,falzthebahdguy
31101,wizkidayo
31102,EFYA_Nokturnal
31103,mreazi
31104,MTVAfrica
31105,ArtistHBTL
31106,iam_davido
31107,MTVBaseSouth
31108,MTVAfrica
31109,MTVAfrica
31110,DStv
31111,MTVBaseWest
31112,timayatimaya
31113,MTVBaseSouth
31114,akaworldwide
31115,MTVBaseSouth
31116,MTVAfrica
31117,MTVBaseEast
31118,JChameleone
31119,MTVBaseFranco
31120,StanleyEnow
31121,JColeNC
31122,iamedem
31123,stonebwoyb
31124,mastergarzy
31125,MTVBaseLuso
31126,preto__show
31127,cycle
31128,MTVBaseLuso
31129,MTVBaseWest
31130,MeekMill
31131,sautisol
31132,TiwaSavage
31133,1Omarion
31134,FissyCOOLz
31135,MTVBaseAfrica
31136,bisa_kdei
31137,SizweDhlomo
31138,MTVBaseWest
31139,wizkidayo
31140,MTVAfrica
31141,MTVBaseWest
31142,MTVBaseAfrica
31143,GodwinTom
31144,MTVBaseWest
31145,GodwinTom
31146,NaetoC
31147,OfficialNiniola
31148,youngskales
31149,MTVBaseWest
31150,GodwinTom
31151,NaetoC
31152,OfficialNiniola
31153,MTVBaseWest
31154,GodwinTom
31155,NaetoC
31156,OfficialNiniola
31157,youngskales
31158,TeezeeDRB
31159,djjimmyjatt
31160,OfficialNiniola
31161,GodwinTom
31162,MTVBaseWest
31163,TeezeeDRB
31164,MTVBaseWest
31165,GodwinTom
31166,MTVBaseWest
31167,GodwinTom
31168,NaetoC
31169,MTVBaseWest
31170,GodwinTom
31171,NaetoC
31172,OfficialNiniola
31173,MTVBaseWest
31174,JColeNC
31175,MTVBaseWest
31176,bhmng
31177,MTVBaseWest
31178,MTVBaseWest
31179,boilerroomtv
31180,wizkidayo
31181,DStvNg
31182,folustorms
31183,MTVBaseWest
31184,djjimmyjatt
31185,NaetoC
31186,OfficialNiniola
31187,youngskales
31188,GodwinTom
31189,TeezeeDRB
31190,MTVBaseWest
31191,EFYA_Nokturnal
31192,MrCashtime
31193,MTVBaseWest
31194,Skepta
31195,JohnBoyega
31196,JohnBoyega
31197,Cristiano
31198,theweeknd
31199,ulaka_emmanuel
31200,MTVBaseWest
31201,BankyW
31202,MTVBaseWest
31203,Femiakuti
31204,MTVBaseWest
31205,Femiakuti
31206,MTVBaseWest
31207,Femiakuti
31208,Skepta
31209,NickAfrica
31210,NickAfrica
31211,SympLySimi
31212,MTVBaseWest
31213,Femiakuti
31214,StanleyEnow
31215,sautisol
31216,Tinashe
31217,TheFIXza
31218,Markham_1873
31219,lag_dj
31220,TheFIXza
31221,Markham_1873
31222,MTVBaseWest
31223,MTVBaseWest
31224,MTVBaseWest
31225,MTVBaseWest
31226,yemialadee
31227,MTVBaseWest
31228,MTVShuga
31229,yemialadee
31230,RichHomieQuan
31231,sautisol
31232,RKelly
31233,MTVBaseWest
31234,chidinmaekile
31235,DJZinhle
31236,MTVBaseWest
31237,TiwaSavage
31238,Nasty_CSA
31239,TheFIXza
31240,Markham_1873
31241,DStv
31242,MTVBaseWest
31243,MTVBaseWest
31244,rihanna
31245,NICKIMINAJ
31246,MTVBaseWest
31247,AramideMusic
31248,MTVBaseSouth
31249,RedBullZA
31250,Hayubz
31251,MTVBaseAfrica
31252,_Timini
31253,OlumideOworu
31254,bee__horla
31255,MTVBaseAfrica
31256,_Timini
31257,MTVShuga
31258,MTVShuga
31259,MTVBaseAfrica
31260,_Timini
31261,MTVBaseWest
31262,MTVBaseWest
31263,StanleyEnow
31264,NickAfrica
31265,50cent
31266,iam_davido
31267,50cent
31268,KIDDOMINANT
31269,DjMaphorisa
31270,iam_davido
31271,casspernyovest
31272,SMWLagos
31273,MTVBaseWest
31274,SMWLagos
31275,MTVBaseWest
31276,MTVBaseWest
31277,dumantando20
31278,TheFIXza
31279,Markham_1873
31280,TheFIXza
31281,Markham_1873
31282,DStv
31283,YungmuloUG
31284,MTVBaseAfrica
31285,DStv
31286,mredguard
31287,TheTempleCo
31288,MTVBaseWest
31289,MTVBaseWest
31290,iamseyishay
31291,MTVBaseWest
31292,MI_Abaga
31293,MTVBaseWest
31294,Iceprincezamani
31295,SMWLagos
31296,MTVBaseWest
31297,Cabosnoop1
31298,Cabosnoop1
31299,official2baba
31300,TeniEntertainer
31301,falzthebahdguy
31302,sautisol
31303,burnaboy
31304,MTVBaseWest
31305,ANATII
31306,ANATII
31307,rihanna
31308,MTVBaseWest
31309,iambanj
31310,kendricklamar
31311,MTVShuga
31312,MTVBaseSouth
31313,TheFIXza
31314,Markham_1873
31315,DStv
31316,MTVBaseSouth
31317,MTVBaseSouth
31318,theweeknd
31319,theweeknd
31320,MTVBaseLuso
31321,AnselmoRalph
31322,MI_Abaga
31323,stefflondon
31324,MTVBaseWest
31325,youngskales
31326,shekhinahd
31327,Idyl_Music
31328,wavythecreator_
31329,shestolani
31330,MTVBaseWest
31331,MTVBaseWest
31332,DStvNg
31333,nonelawalsh
31334,MTVBaseWest
31335,BABESWODUMO
31336,DStv
31337,MTVBaseWest
31338,fatjoe
31339,ebony_reigns
31340,MTVBaseWest
31341,willsmith
31342,Barry_Bargz
31343,MI_Abaga
31344,Barry_Bargz
31345,MI_Abaga
31346,MI_Abaga
31347,willsmith
31348,Drake
31349,StanleyEnow
31350,DStv
31351,MI_Abaga
31352,BrunoMars
31353,NFL
31354,PrinceKaybee_SA
31355,Tinnyentafrica
31356,iam_YCee
31357,ShowDemCamp
31358,LabzyLawal
31359,iamTJAN
31360,BrunoMars
31361,Drake
31362,MTVBaseAfrica
31363,MTVBaseAfrica
31364,50cent
31365,SkNkosi007
31366,MTVBaseAfrica
31367,50cent
31368,50cent
31369,kendricklamar
31370,sza
31371,MTVBaseWest
31372,MTVBaseWest
31373,yemialadee
31374,rihanna
31375,Arsenal
31376,Cristiano
31377,MTVBaseWest
31378,DStv
31379,MTVBaseWest
31380,nonelawalsh
31381,MTVBaseWest
31382,dumantando20
31383,MTVBaseWest
31384,MTVBaseEast
31385,LeilaKayondo00
31386,iammrsongz
31387,DStv
31388,fallyipupa01
31389,RKelly
31390,TheFIXza
31391,Markham_1873
31392,BrunoMars
31393,iamcardib
31394,DJSOUPAMODEL
31395,djkhaled
31396,asahdkhaled
31397,BrunoMars
31398,DefiantOnes
31399,drdre
31400,kendricklamar
31401,soulmansigwadi
31402,MTVBaseAfrica
31403,RickRoss
31404,RickRoss
31405,DStv
31406,Beyonce
31407,MTVBaseWest
31408,MTVBaseWest
31409,DJSOUPAMODEL
31410,DJSOUPAMODEL
31411,Nadia_nakai
31412,casspernyovest
31413,IamReminisce
31414,ZoroSwagbag
31415,OfficialMissKDK
31416,JAYWONJUWONLO
31417,Olamide_YBNL
31418,sautisol
31419,DStv
31420,MTVBaseAfrica
31421,MTVBaseWest
31422,sautisol
31423,rikyrickworld
31424,iam_davido
31425,GeminiMajor
31426,aliciakeys
31427,MTVBaseWest
31428,IamMayorKun
31429,MaleekBerry
31430,ReekadoBanks
31431,MAVINRECORDS
31432,MTVBaseEast
31433,Drake
31434,KimKardashian
31435,MTVBaseWest
31436,kendricklamar
31437,common
31438,thegame
31439,kendricklamar
31440,common
31441,kendricklamar
31442,kendricklamar
31443,wizkidayo
31444,MTVBaseWest
31445,Akon
31446,SirShawnSA
31447,RicHassani
31448,TiwaSavage
31449,Gigi_Lamayne
31450,boilerroomtv
31451,wizkidayo
31452,BrunoMars
31453,iamcardib
31454,MTVBaseSouth
31455,tshegokoke
31456,EFYA_Nokturnal
31457,TiwaSavage
31458,ebony_reigns
31459,LeilaKayondo00
31460,MTVBaseWest
31461,iam_davido
31462,iam_davido
31463,adekunleGOLD
31464,MTVBaseWest
31465,iam_davido
31466,MTVBaseSouth
31467,tshegokoke
31468,MTVBaseSouth
31469,eddykenzoficial
31470,iam_davido
31471,MTVBaseWest
31472,MTVBaseSouth
31473,nonso_a
31474,Chronikbeats1
31475,hillsdiddy
31476,MTVBaseAfrica
31477,theNETng
31478,MTVBaseAfrica
31479,wizkidayo
31480,Omobaswagz
31481,DjObiAjEnt
31482,N6OFLIFE
31483,DamiElebe
31484,iamEZE
31485,GbemiOO
31486,JoeyAkan
31487,tosinadeda
31488,JoeyAkan
31489,AfricaFactsZone
31490,iam_davido
31491,MTVBaseAfrica
31492,MTVBaseWest
31493,Omobaswagz
31494,Omobaswagz
31495,DjObiAjEnt
31496,N6OFLIFE
31497,DamiElebe
31498,iamEZE
31499,GbemiOO
31500,JoeyAkan
31501,tosinadeda
31502,blancbeatz
31503,MTVBaseSouth
31504,GiddyLes1
31505,MTVBaseAfrica
31506,GiddyLes1
31507,MTVBaseAfrica
31508,casspernyovest
31509,MI_Abaga
31510,bigtrilkaiza
31511,MTVBaseAfrica
31512,adekanye52
31513,xanderwayne
31514,MTVBaseWest
31515,iamEZE
31516,iam_davido
31517,DamiElebe
31518,Omobaswagz
31519,DjObiAjEnt
31520,N6OFLIFE
31521,GbemiOO
31522,JoeyAkan
31523,tosinadeda
31524,MTVBaseWest
31525,iamEZE
31526,iam_davido
31527,DamiElebe
31528,Omobaswagz
31529,DjObiAjEnt
31530,N6OFLIFE
31531,GbemiOO
31532,JoeyAkan
31533,tosinadeda
31534,MTVBaseWest
31535,iamEZE
31536,iam_davido
31537,DamiElebe
31538,Omobaswagz
31539,DjObiAjEnt
31540,N6OFLIFE
31541,GbemiOO
31542,JoeyAkan
31543,tosinadeda
31544,iRuntown
31545,DamiElebe
31546,MTVBaseWest
31547,Omobaswagz
31548,DjObiAjEnt
31549,N6OFLIFE
31550,DamiElebe
31551,iamEZE
31552,GbemiOO
31553,JoeyAkan
31554,tosinadeda
31555,iam_smalldoctor
31556,MTVBaseWest
31557,Omobaswagz
31558,DjObiAjEnt
31559,N6OFLIFE
31560,DamiElebe
31561,iamEZE
31562,GbemiOO
31563,JoeyAkan
31564,tosinadeda
31565,Omobaswagz
31566,DJ_TUNEZ
31567,Omobaswagz
31568,DjObiAjEnt
31569,iam_YCee
31570,Omobaswagz
31571,DjObiAjEnt
31572,adekanye52
31573,MTVBaseAfrica
31574,adekanye52
31575,MTVBaseAfrica
31576,Olamide_YBNL
31577,Omobaswagz
31578,DjObiAjEnt
31579,N6OFLIFE
31580,DamiElebe
31581,wizkidayo
31582,Omobaswagz
31583,DjObiAjEnt
31584,N6OFLIFE
31585,DamiElebe
31586,mreazi
31587,Omobaswagz
31588,DjObiAjEnt
31589,N6OFLIFE
31590,DamiElebe
31591,iamEZE
31592,MTVBaseWest
31593,DamiElebe
31594,Omobaswagz
31595,DamiElebe
31596,MTVBaseWest
31597,DamiElebe
31598,MTVBaseAfrica
31599,DamiElebe
31600,DjObiAjEnt
31601,DamiElebe
31602,tumeloditle
31603,MTVBaseWest
31604,DamiElebe
31605,wandecoal
31606,DjObiAjEnt
31607,N6OFLIFE
31608,iamEZE
31609,GbemiOO
31610,JoeyAkan
31611,tosinadeda
31612,DjObiAjEnt
31613,N6OFLIFE
31614,DamiElebe
31615,iamEZE
31616,DamiElebe
31617,wandecoal
31618,DjObiAjEnt
31619,da_brainchild
31620,ukwuchisom
31621,iam_davido
31622,iam_davido
31623,DjObiAjEnt
31624,N6OFLIFE
31625,DamiElebe
31626,iamEZE
31627,GbemiOO
31628,JoeyAkan
31629,tosinadeda
31630,Omobaswagz
31631,Omobaswagz
31632,GbemiOO
31633,JoeyAkan
31634,tosinadeda
31635,LimmieBerry
31636,MTVBaseAfrica
31637,MTVBaseWest
31638,IamMayorKun
31639,MTVBaseWest
31640,official2baba
31641,MTVBaseWest
31642,SympLySimi
31643,MTVBaseWest
31644,TiwaSavage
31645,youngskales
31646,burnaboy
31647,Skukipeeshaun
31648,OfficialNiniola
31649,alhajitekno
31650,MTVBaseWest
31651,MTVBaseWest
31652,MTVBaseWest
31653,MTVBaseWest
31654,SpecialSlim
31655,iamEZE
31656,Skukipeeshaun
31657,skukivavavoom
31658,tosinadeda
31659,Omobaswagz
31660,CoolFMNigeria
31661,JoeyAkan
31662,PulseNigeria247
31663,GbemiOO
31664,DamiElebe
31665,THEBEAT999FM
31666,DjObiAjEnt
31667,SpecialSlim
31668,MTVBaseWest
31669,DjObiAjEnt
31670,N6OFLIFE
31671,DamiElebe
31672,iamEZE
31673,GbemiOO
31674,JoeyAkan
31675,tosinadeda
31676,Omobaswagz
31677,MTVBaseWest
31678,MTVBaseAfrica
31679,MTVBaseWest
31680,MTVBaseAfrica
31681,MTVBaseWest
31682,iRuntown
31683,Nasty_CSA
31684,MTVBaseWest
31685,MTVBaseWest
31686,iRuntown
31687,Nasty_CSA
31688,MTVBaseWest
31689,MTVBaseWest
31690,MTVBaseWest
31691,DjObiAjEnt
31692,N6OFLIFE
31693,DamiElebe
31694,iamEZE
31695,GbemiOO
31696,JoeyAkan
31697,tosinadeda
31698,Omobaswagz
31699,SpecialSlim
31700,alhajitekno
31701,MTVBaseWest
31702,DjObiAjEnt
31703,N6OFLIFE
31704,DamiElebe
31705,iamEZE
31706,GbemiOO
31707,JoeyAkan
31708,tosinadeda
31709,Omobaswagz
31710,SpecialSlim
31711,alhajitekno
31712,DamiElebe
31713,MTVBaseWest
31714,DjObiAjEnt
31715,N6OFLIFE
31716,DamiElebe
31717,iamEZE
31718,GbemiOO
31719,JoeyAkan
31720,MTVBaseWest
31721,DjObiAjEnt
31722,N6OFLIFE
31723,DamiElebe
31724,iamEZE
31725,GbemiOO
31726,JoeyAkan
31727,tosinadeda
31728,Omobaswagz
31729,nonso_a
31730,MTVBaseWest
31731,SpecialSlim
31732,N6OFLIFE
31733,nonso_a
31734,tosinadeda
31735,MTVBaseAfrica
31736,SpecialSlim
31737,MTVBaseWest
31738,DjObiAjEnt
31739,N6OFLIFE
31740,DamiElebe
31741,iamEZE
31742,Omobaswagz
31743,tosinadeda
31744,MTVBaseFranco
31745,tour_2_garde
31746,Burnaboygram
31747,MTVBaseWest
31748,MichaelDapaah
31749,burnaboy
31750,youngskales
31751,burnaboy
31752,MTVBaseWest
31753,DjObiAjEnt
31754,N6OFLIFE
31755,DamiElebe
31756,iamEZE
31757,GbemiOO
31758,JoeyAkan
31759,MTVBaseWest
31760,MTVBaseWest
31761,SpecialSlim
31762,iamkissdaniel
31763,GWORLDWIDEENT
31764,casspernyovest
31765,iampaulward
31766,jackie_appiah
31767,YoDeddyUgly
31768,LeafB
31769,Olamide_YBNL
31770,LeilaKayondo00
31771,MTVShuga
31772,ComedyCentralAF
31773,ComedyCentralAF
31774,Maltina
31775,ComedyCentralAF
31776,Maltina
31777,ComedyCentralAF
31778,DStv
31779,ComedyCentralAF
31780,seyilaw1
31781,ALIBABAGCFR
31782,MTVAfrica
31783,OskidoIBelieve
31784,MTVBaseSouth
31785,iFani_Haymani
31786,MTVBaseSouth
31787,slikouron
31788,iFani_Haymani
31789,MTVBaseSouth
31790,akaworldwide
31791,ComedyCentralAF
31792,KimJaydeBlog
31793,MTVBaseSouth
31794,DStv
31795,MTVBaseEast
31796,OfficialAliKiba
31797,DJSOUPAMODEL
31798,MTVBaseAfrica
31799,DONJAZZY
31800,rihanna
31801,MariaOkan
31802,N6OFLIFE
31803,iamTONITONES
31804,DStvNg
31805,KwestaDaKAR
31806,KwestaDaKAR
31807,IconSoweto
31808,KwestaDaKAR
31809,Vetkuk
31810,djmahoota
31811,IconSoweto
31812,rikyrickworld
31813,DjDimplez
31814,IconSoweto
31815,SPHEctacula
31816,DJNAVES
31817,professorkalawa
31818,professorkalawa
31819,professorkalawa
31820,akaworldwide
31821,IconSoweto
31822,akaworldwide
31823,akaworldwide
31824,black_motion
31825,SibaWilson
31826,MAJORLEAGUEDJZ
31827,IconSoweto
31828,Sandile_GQ
31829,IconSoweto
31830,Sandile_GQ
31831,VicMensa
31832,sza
31833,iamDo2dtun
31834,gbenrostyle
31835,JoroOlumofin
31836,YoungstaCpt
31837,LadyDonli
31838,clubquilox
31839,Eminem
31840,iamcardib
31841,iam_davido
31842,PeterPsquare
31843,MTVBaseAfrica
31844,1future
31845,ComedyCentralAF
31846,ComedyCentralAF
31847,ComedyCentralAF
31848,ComedyCentralAF
31849,ComedyCentralAF
31850,ComedyCentralAF
31851,NickAfrica
31852,JoroOlumofin
31853,MTVBaseSouth
31854,S_C_
31855,MTVBaseSouth
31856,DJFreshSA
31857,MTVBaseSouth
31858,kendricklamar
31859,MTVBaseSouth
31860,iamwill
31861,MTVBaseWest
31862,DMW_HQ
31863,Peruzzi_VIBES
31864,NickAfrica
31865,MTVBaseSouth
31866,theweeknd
31867,MTVBaseSouth
31868,lilpump
31869,lilyachty
31870,MTVBaseSouth
31871,DJSPINALL
31872,DJSPINALL
31873,wizkidayo
31874,iam_davido
31875,ComedyCentralAF
31876,Aproko2
31877,ComedyCentralAF
31878,McOsarobe
31879,ComedyCentralAF
31880,ComedyCentralAF
31881,COMEDIAN_JP
31882,DJSPINALL
31883,MTVBaseWest
31884,DJSPINALL
31885,MTVBaseWest
31886,DJSPINALL
31887,ThePunchlineZA
31888,DEEXCLSV
31889,MTVBaseSouth
31890,MTVBaseAfrica
31891,Gee4_Dhc
31892,RealRemyMa
31893,LilKim
31894,MTVBaseWest
31895,SpecialSlim
31896,official2baba
31897,iamkissdaniel
31898,kanyewest
31899,MTVBaseSouth
31900,FrankCasino_
31901,ASAPferg
31902,MTVBaseSouth
31903,ReasonHD
31904,Drake
31905,NickAfrica
31906,mtvema
31907,30SECONDSTOMARS
31908,mtvema
31909,Camila_Cabello
31910,mtvema
31911,mtvema
31912,RitaOra
31913,mtvema
31914,kendricklamar
31915,MTV
31916,Camila_Cabello
31917,kendricklamar
31918,Eminem
31919,MTV
31920,Camila_Cabello
31921,MTV
31922,MTVBaseSouth
31923,Eminem
31924,eminemis
31925,MTVMusicUK
31926,stefflondon
31927,iam_davido
31928,LiamPayne
31929,LanaDelRey
31930,RitaOra
31931,LanaDelRey
31932,LiamPayne
31933,stormzy1
31934,RealShinski
31935,iam_davido
31936,Songezile
31937,G_faden
31938,iam_davido
31939,mtvema
31940,MTVBaseAfrica
31941,MTVAfrica
31942,BontleModiselle
31943,MTVAfrica
31944,DStv
31945,mtvema
31946,SmirnoffSA
31947,MTVBaseWest
31948,MTVBaseWest
31949,MTVBaseWest
31950,MTVBaseSouth
31951,MTVAfrica
31952,LootLove
31953,MTVBaseSouth
31954,mtvema
31955,akaworldwide
31956,casspernyovest
31957,KwestaDaKAR
31958,RealSway
31959,davidguetta
31960,U2
31961,MTVMusicUK
31962,MTV
31963,mtvema
31964,MTVMusicUK
31965,U2
31966,U2
31967,davidguetta
31968,MTVBaseLuso
31969,iam_davido
31970,MTVBaseWest
31971,official2baba
31972,SpecialSlim
31973,NickAfrica
31974,Maltina
31975,MTVAfrica
31976,mtvema
31977,lindaikeji
31978,casspernyovest
31979,MTVBaseWest
31980,MTVBaseSouth
31981,IamReminsce
31982,MTVBaseSouth
31983,MTVAfrica
31984,Eminem
31985,mtvema
31986,SmirnoffSA
31987,Jidenna
31988,MTVBaseWest
31989,SympLySimi
31990,Gee4_Dhc
31991,Lanie_Philani
31992,MTVBaseAfrica
31993,MTVBaseWest
31994,MTVBaseWest
31995,MTVBaseWest
31996,wyclef
31997,KidCudi
31998,MTVBaseSouth
31999,Nasty_CSA
32000,RealTellaman_
32001,NERDarmy
32002,1future
32003,kendricklamar
32004,FuseODG
32005,edsheeran
